date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:32	67581/67581	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-107fd%22	https://adminlte.io/themes/AdminLTE/index2.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/index2.html	(from )
12:32:32	24/24	---M--	200	added ('OK')	text/plain	etag:%225909dd5f-18%22	https://adminlte.io/robots.txt		(from )
12:32:33	121457/121457	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-1da71%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:34	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-7918%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:38	51284/51284	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-c854%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:38	716/716	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-2cc%22	https://adminlte.io/themes/AdminLTE/bower_components/jvectormap/jquery-jvectormap.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/jvectormap/jquery-jvectormap.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:42	106538/106538	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-1a02a%22	https://adminlte.io/themes/AdminLTE/dist/css/AdminLTE.min.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/css/AdminLTE.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:42	41635/41635	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-a2a3%22	https://adminlte.io/themes/AdminLTE/dist/css/skins/_all-skins.min.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/css/skins/_all-skins.min.css	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:43	7070/7070	---M--	200	added ('OK')	image/jpeg	etag:%225d552c2b-1b9e%22	https://adminlte.io/themes/AdminLTE/dist/img/user2-160x160.jpg	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/img/user2-160x160.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:43	3511/3511	---M--	200	added ('OK')	image/jpeg	etag:%225d552c2b-db7%22	https://adminlte.io/themes/AdminLTE/dist/img/user3-128x128.jpg	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/img/user3-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:44	3477/3477	---M--	200	added ('OK')	image/jpeg	etag:%225d552c2b-d95%22	https://adminlte.io/themes/AdminLTE/dist/img/user4-128x128.jpg	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/img/user4-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:45	52581/52581	---MCZ	200	added ('OK')	text/html	etag:W/%225d725d85-cd65%22	https://adminlte.io/themes/AdminLTE/index.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/index.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:45	12166/12166	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-2f86%22	https://adminlte.io/themes/AdminLTE/pages/layout/top-nav.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/layout/top-nav.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:46	26256/26256	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-6690%22	https://adminlte.io/themes/AdminLTE/pages/layout/boxed.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/layout/boxed.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:49	26508/26508	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-678c%22	https://adminlte.io/themes/AdminLTE/pages/layout/fixed.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/layout/fixed.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:49	26538/26538	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-67aa%22	https://adminlte.io/themes/AdminLTE/pages/layout/collapsed-sidebar.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/layout/collapsed-sidebar.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:49	74069/74069	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-12155%22	https://adminlte.io/themes/AdminLTE/pages/widgets.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/widgets.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:50	36861/36861	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-8ffd%22	https://adminlte.io/themes/AdminLTE/pages/charts/chartjs.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/charts/chartjs.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:51	35993/35993	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-8c99%22	https://adminlte.io/themes/AdminLTE/pages/charts/morris.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/charts/morris.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:51	40823/40823	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-9f77%22	https://adminlte.io/themes/AdminLTE/pages/charts/flot.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/charts/flot.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:51	51689/51689	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-c9e9%22	https://adminlte.io/themes/AdminLTE/pages/charts/inline.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/charts/inline.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:52	71484/71484	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-1173c%22	https://adminlte.io/themes/AdminLTE/pages/UI/general.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/UI/general.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:52	191754/191754	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-2ed0a%22	https://adminlte.io/themes/AdminLTE/pages/UI/icons.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/UI/icons.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:53	77434/77434	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-12e7a%22	https://adminlte.io/themes/AdminLTE/pages/UI/buttons.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/UI/buttons.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:53	35371/35371	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-8a2b%22	https://adminlte.io/themes/AdminLTE/pages/UI/sliders.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/UI/sliders.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:53	36097/36097	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-8d01%22	https://adminlte.io/themes/AdminLTE/pages/UI/timeline.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/UI/timeline.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:54	36939/36939	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-904b%22	https://adminlte.io/themes/AdminLTE/pages/UI/modals.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/UI/modals.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:54	45311/45311	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-b0ff%22	https://adminlte.io/themes/AdminLTE/pages/forms/general.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/forms/general.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:54	48213/48213	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-bc55%22	https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/forms/advanced.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:54	33048/33048	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-8118%22	https://adminlte.io/themes/AdminLTE/pages/forms/editors.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/forms/editors.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:55	42647/42647	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-a697%22	https://adminlte.io/themes/AdminLTE/pages/tables/simple.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/tables/simple.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:55	57975/57975	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-e277%22	https://adminlte.io/themes/AdminLTE/pages/tables/data.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/tables/data.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:55	39508/39508	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-9a54%22	https://adminlte.io/themes/AdminLTE/pages/calendar.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/calendar.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:56	41545/41545	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-a249%22	https://adminlte.io/themes/AdminLTE/pages/mailbox/mailbox.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/mailbox/mailbox.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:56	34861/34861	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-882d%22	https://adminlte.io/themes/AdminLTE/pages/examples/invoice.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/examples/invoice.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:57	45579/45579	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-b20b%22	https://adminlte.io/themes/AdminLTE/pages/examples/profile.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/examples/profile.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:57	3603/3603	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-e13%22	https://adminlte.io/themes/AdminLTE/pages/examples/login.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/examples/login.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:57	3967/3967	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-f7f%22	https://adminlte.io/themes/AdminLTE/pages/examples/register.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/examples/register.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:32:57	2876/2876	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-b3c%22	https://adminlte.io/themes/AdminLTE/pages/examples/lockscreen.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/examples/lockscreen.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:02	30742/30742	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-7816%22	https://adminlte.io/themes/AdminLTE/pages/examples/404.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/examples/404.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:02	30691/30691	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-77e3%22	https://adminlte.io/themes/AdminLTE/pages/examples/500.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/examples/500.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:02	26110/26110	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-65fe%22	https://adminlte.io/themes/AdminLTE/pages/examples/blank.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/examples/blank.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:03	27058/27058	---MCZ	200	added ('OK')	text/html	etag:W/%225d552c2b-69b2%22	https://adminlte.io/themes/AdminLTE/pages/examples/pace.html	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/pages/examples/pace.html	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:03	2879/2879	---M--	200	added ('OK')	image/jpeg	etag:%225d552c2b-b3f%22	https://adminlte.io/themes/AdminLTE/dist/img/user1-128x128.jpg	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/img/user1-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:04	6434/6434	---M--	200	added ('OK')	image/jpeg	etag:%225d552c2b-1922%22	https://adminlte.io/themes/AdminLTE/dist/img/user7-128x128.jpg	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/img/user7-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:04	6446/6446	---M--	200	added ('OK')	image/jpeg	etag:%225d552c2b-192e%22	https://adminlte.io/themes/AdminLTE/dist/img/user5-128x128.jpg	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/img/user5-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:04	4342/4342	---M--	200	added ('OK')	image/jpeg	etag:%225d552c2b-10f6%22	https://adminlte.io/themes/AdminLTE/dist/img/user6-128x128.jpg	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/img/user6-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:04	5060/5060	---M--	200	added ('OK')	image/jpeg	etag:%225d552c2b-13c4%22	https://adminlte.io/themes/AdminLTE/dist/img/user8-128x128.jpg	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/img/user8-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:05	184/184	---M--	200	added ('OK')	image/gif	etag:%225d552c2b-b8%22	https://adminlte.io/themes/AdminLTE/dist/img/default-50x50.gif	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/img/default-50x50.gif	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:07	88145/88145	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-15851%22	https://adminlte.io/themes/AdminLTE/bower_components/jquery/dist/jquery.min.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/jquery/dist/jquery.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:08	39680/39680	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-9b00%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/js/bootstrap.min.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/js/bootstrap.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:08	25965/25965	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-656d%22	https://adminlte.io/themes/AdminLTE/bower_components/fastclick/lib/fastclick.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/fastclick/lib/fastclick.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:09	13596/13596	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-351c%22	https://adminlte.io/themes/AdminLTE/dist/js/adminlte.min.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/js/adminlte.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:09	62647/62647	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-f4b7%22	https://adminlte.io/themes/AdminLTE/bower_components/jquery-sparkline/dist/jquery.sparkline.min.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/jquery-sparkline/dist/jquery.sparkline.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:13	33323/33323	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-822b%22	https://adminlte.io/themes/AdminLTE/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:14	4724/4724	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-1274%22	https://adminlte.io/themes/AdminLTE/bower_components/jquery-slimscroll/jquery.slimscroll.min.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/jquery-slimscroll/jquery.slimscroll.min.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:14	144313/144313	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-233b9%22	https://adminlte.io/themes/AdminLTE/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:15	119389/119389	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-1d25d%22	https://adminlte.io/themes/AdminLTE/bower_components/chart.js/Chart.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/chart.js/Chart.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:16	9607/9607	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-2587%22	https://adminlte.io/themes/AdminLTE/dist/js/pages/dashboard2.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/js/pages/dashboard2.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:16	18608/18608	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-48b0%22	https://adminlte.io/themes/AdminLTE/dist/js/demo.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/dist/js/demo.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
12:33:17	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d552c2b-4e9f%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.eot	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
12:33:17	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d552c2b-4e9f%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.eot?	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regulard41d.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
12:33:18	18028/18028	---M--	200	added ('OK')	application/octet-stream	etag:%225d552c2b-466c%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
12:33:18	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225d552c2b-5b80%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
12:33:19	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d552c2b-1a8c2%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
12:33:19	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%225d552c2b-b15c%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.ttf	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.ttf	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap/dist/css/bootstrap.min.css)
12:33:21	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d552c2b-2876e%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
12:33:21	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d552c2b-2876e%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
12:33:29	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225d552c2b-12d68%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
12:33:30	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225d552c2b-17ee8%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
12:33:33	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225d552c2b-286ac%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
12:33:33	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d552c2b-6c7db%22	https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://adminlte.io/themes/AdminLTE/bower_components/font-awesome/css/font-awesome.min.css)
12:33:33	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d552c2b-1d794%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.eot?v=2.0.0	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
12:33:37	67904/67904	---M--	200	added ('OK')	application/font-woff	etag:%225d552c2b-10940%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.woff?v=2.0.0	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.woff	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
12:33:38	433/433	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-1b1%22	https://adminlte.io/themes/AdminLTE/bower_components/morris.js/morris.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/morris.js/morris.css	(from https://adminlte.io/themes/AdminLTE/index.html)
12:33:38	15731/15731	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-3d73%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	(from https://adminlte.io/themes/AdminLTE/index.html)
12:33:38	8163/8163	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-1fe3%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-daterangepicker/daterangepicker.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/bootstrap-daterangepicker/daterangepicker.css	(from https://adminlte.io/themes/AdminLTE/index.html)
12:33:38	2226/2226	---MCZ	200	added ('OK')	text/css	etag:W/%225d552c2b-8b2%22	https://adminlte.io/themes/AdminLTE/plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.min.css	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.min.css	(from https://adminlte.io/themes/AdminLTE/index.html)
12:33:38	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d552c2b-5180a%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.svg?v=2.0.0	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.svg	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
12:33:39	188508/188508	---M--	200	added ('OK')	application/octet-stream	etag:%225d552c2b-2e05c%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.ttf?v=2.0.0	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.ttf	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
12:33:40	93167/93167	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d552c2b-16bef%22	https://adminlte.io/themes/AdminLTE/bower_components/raphael/raphael.min.js	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/bower_components/raphael/raphael.min.js	(from https://adminlte.io/themes/AdminLTE/index.html)
